brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews
Lenovo,,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,No,480.87,753.87,36,3.7,103,10
HP,15s,Intel,Core i3,11th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,519.87,591.682,12,3.9,324,45
HP,,Intel,Core i3,11th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,545.87,614.432,11,4,69,5
DELL,,Intel,Core i3,11th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,,0,No,No,571.61,599.794,4,3.9,16,0
HP,Notebook,Intel,Core i3,11th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,No,517.27,562.848,8,3.9,40,3
ASUS,,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,ThinNlight,,0,No,No,462.67,597.87,22,3.4,12,1
HP,14s,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,474.37,556.231,14,3.8,1146,175
ASUS,VivoBook,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,506.87,597.87,15,4,1850,216
ASUS,,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,ThinNlight,,0,No,No,441.87,519.87,15,3.7,43,7
DELL,Inspiron,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,,1,No,Yes,564.2,637,11,4.1,231,26
ASUS,Chromebook,Intel,Celeron Dual,,4 GB GB,LPDDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,324.87,402.87,19,4.2,502,93
HP,15s,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,529.75,560.17,5,4.1,1096,116
DELL,Inspiron,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,559,606.177,7,4.1,313,35
ASUS,Vivo,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,,0,No,No,494,558.87,11,4.7,7,0
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.96,1,No,Yes,493.87,669.409,26,3.7,265,46
HP,DA,Intel,Core i3,7th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,2,Casual,15.6,0,No,No,640.627,0,0,4.5,38,3
Lenovo,,Intel,Core i3,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,506.987,662.87,23,3.6,7,2
ASUS,,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,539.5,675.87,20,3,4,0
acer,,Intel,Core i3,11th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,480.987,585,17,0,0,0
DELL,,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,557.7,719.563,22,0,0,0
ASUS,Chromebook,Intel,Celeron Dual,,4 GB GB,LPDDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,279.37,337.87,17,3.9,818,113
DELL,Insprion,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,539.24,636.87,15,3.8,25,4
ASUS,VivoBook,Intel,Core i3,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,428.87,571.87,25,2,12,0
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,502.84,675.87,25,3.2,17,1
ASUS,Chromebook,Intel,Celeron Dual,,4 GB GB,LPDDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,311.87,389.87,20,4.1,974,170
DELL,,Intel,Core i3,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,525.07,714.896,26,3.2,83,15
ASUS,VivoBook,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.1,0,No,No,441.87,519.87,15,3.4,31,6
ASUS,Chromebook,Intel,Celeron Dual,,4 GB GB,LPDDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,266.37,324.87,18,3.9,637,91
DELL,Vostro,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,539.37,712.166,24,5,7,5
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,591.37,784.823,24,4.3,207,16
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,578.37,747.227,22,4.3,844,103
ASUS,VivoBook,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,14.1,1,No,Yes,544.57,753.87,27,4.2,53,6
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,558.87,560.638,0,4.1,62,7
acer,Travelmate,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,14,0,No,No,532.87,780,31,4.2,38,2
DELL,Inspiron,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,636.87,779.87,18,4.1,724,92
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,566.67,777.153,27,0,0,0
DELL,Inspiron,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,,1,No,No,580.97,781.586,25,4.3,9,0
ASUS,ExpertBook,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,,0,No,No,532.87,675.87,21,0,0,0
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,571.87,737.659,22,0,0,0
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,566.67,752.219,24,0,0,0
DELL,Vostro,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,538.07,675.688,20,4.2,56,7
DELL,Vostro,Intel,Core i3,10th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,575.77,752.154,23,0,0,0
DELL,Inspiron,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,,1,No,No,636.987,742.235,14,0,0,0
DELL,Vostro,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,519.87,595.53,12,3.9,170,11
DELL,,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,603.07,768.313,21,2.9,95,5
ASUS,Chromebook,Intel,Celeron Dual,,4 GB GB,LPDDR4,0 GB,512 GB,Windows,64-bit,0,Casual,,0,No,No,246.87,298.87,17,3.6,197,25
ASUS,Chromebook,Intel,Celeron Dual,,4 GB GB,LPDDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,233.87,285.87,18,3.6,1180,148
HP,14a,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,,0,No,No,344.11,409.916,16,3.6,232,23
HP,Chromebook,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,,0,No,No,363.87,409.916,11,3.8,596,65
Lenovo,Celeron,Intel,Celeron Dual,,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,389.987,486.2,19,3.3,19,1
Lenovo,IdeaPad,Intel,Celeron Dual,,4 GB GB,LPDDR4X,0 GB,512 GB,Windows,64-bit,0,Casual,,0,No,No,337.87,526.37,35,3.7,84,16
Lenovo,IdeaPad,Intel,Celeron Dual,,4 GB GB,LPDDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,220.87,322.92,31,3.4,414,54
Lenovo,IdeaPad,Intel,Celeron Dual,,4 GB GB,LPDDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,324.87,453.57,28,2.8,70,16
acer,Predator,Intel,Core,,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,0,No,No,1299.87,1949.987,33,4.5,1336,186
acer,Aspire,Intel,Core i5,,8 GB GB,DDR5,0 GB,512 GB,Windows,32-bit,4,Casual,,0,No,No,662.87,1169.987,43,4.4,10966,1185
acer,Spin,Intel,Core i5,,8 GB GB,LPDDR4,0 GB,512 GB,Windows,32-bit,0,Casual,,1,No,No,1559.87,1623.7,3,4,1,1
acer,Swift,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,0,Casual,,0,No,No,1224.47,1624.987,24,4.3,31,6
ASUS,ROG,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,4,Casual,,0,No,No,1380.171,1572.87,12,4.5,1881,241
DELL,,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,4,Casual,,1,No,No,885.17,903.5,2,1.6,23,4
DELL,XPS,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,0,ThinNlight,,1,No,No,1819.87,2024.36,10,0,0,0
HP,15s,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,0,ThinNlight,,0,No,No,727.87,821.327,11,4,818,109
HP,Omen,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,4,Casual,,0,No,No,1333.163,0,0,0,0,0
lenovo,Ideapad,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,0,Casual,,0,No,No,948.87,1170,18,4.2,204,19
Lenovo,Ideapad,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,2,Casual,,0,No,No,610.87,809.77,24,4.2,4428,569
MICROSOFT,Surface,Intel,Core i5,10th,8 GB GB,LPDDR4X,128 GB,0 GB,Windows,64-bit,0,Casual,,0,Yes,No,1302.47,1364.987,4,4.4,56,8
Smartron,t.book,Intel,Core i5,7th,8 GB GB,DDR3,128 GB,0 GB,Windows,64-bit,0,Casual,,0,Yes,No,688.87,727.987,5,3.5,30,9
MICROSOFT,Surface,Intel,Core i5,8th,8 GB GB,DDR3,128 GB,0 GB,Windows,64-bit,0,Casual,,0,Yes,No,1195.987,0,0,4.5,49,8
Smartron,t.book,Intel,Core i5,7th,4 GB GB,DDR3,128 GB,0 GB,Windows,64-bit,0,Casual,12.2,0,Yes,No,688.87,727.987,5,3.9,28,4
HP,Pavilion,Intel,Core i5,8th,8 GB GB,DDR4,128 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,No,No,988.156,0,0,4.3,129,16
Lenovo,Ideapad,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,2,No,Yes,643.37,980.07,34,4.3,365,35
lenovo,Yoga,Intel,Core i5,10th,8 GB GB,LPDDR4,0 GB,512 GB,DOS,32-bit,0,Casual,,0,No,No,1338.87,1818.57,26,4.6,79,14
acer,Swift,Intel,Core i5,7th,8 GB GB,DDR3,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,Yes,1129.271,1299.987,13,4.4,39,3
LG,Gram,Intel,Core i5,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,0,No,No,1000.87,1352,25,4.5,15,7
LG,Gram,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,1000.87,1378,27,0,0,0
ASUS,VivoBook,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,No,No,636.87,766.87,16,0,0,0
LG,Gram,Intel,Core i5,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,0,No,No,818.87,1287,36,4.6,68,20
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,727.87,930.514,21,3.3,3,0
acer,Swift,Intel,Core i5,8th,8 GB GB,DDR3,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,1,Yes,Yes,1065.974,1076.387,0,4,14,3
LG,Gram,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,,0,No,No,1000.87,1378,27,0,0,0
HP,Spectre,Intel,Core i5,8th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,,1,Yes,Yes,1775.67,1964.729,9,0,0,0
acer,Swift,Intel,Core i5,8th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,No,No,773.37,852.098,9,3.5,33,7
ASUS,VivoBook14,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14.1,1,No,No,647.4,870.87,25,0,0,0
Lenovo,Ideapad,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,805.987,896.987,10,2.8,4,0
HP,,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,714.87,912.223,21,4.2,116,15
HP,,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,701.87,912.223,23,4.1,206,17
Lenovo,Ideapad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,2,No,Yes,688.87,967.07,28,4.2,300,24
HP,Pavilion,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,883.87,1017.822,13,4.5,108,6
ASUS,TUF,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,No,753.87,1065.87,29,4.5,3712,412
Lenovo,Ideapad,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,809.9,1318.07,38,4.4,825,95
realme,Book(Slim),Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,688.87,909.987,24,4.4,3470,505
Lenovo,,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,688.87,1103.57,37,0,0,0
Lenovo,IdeaPad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,2,No,Yes,675.87,1156.87,41,4.2,85,4
Lenovo,IdeaPad,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,805.87,1272.57,36,4.2,56,7
RedmiBook,Pro,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,15.6,1,No,No,636.87,779.87,18,4.2,1708,242
ASUS,VivoBook,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,32-bit,0,Casual,14,1,Yes,Yes,831.87,1078.87,22,4.6,10,1
Lenovo,ThinkPad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,857.87,1015.417,15,4.6,17,4
Nokia,PureBook,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,623.87,1170,46,4.4,1119,242
acer,Aspire,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,688.87,987.987,30,4.2,155,20
Lenovo,IdeaPad,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,649.87,1035.97,37,0,0,0
ASUS,ASUS,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,17.3,0,No,No,935.87,1507.87,37,4.4,91,17
ASUS,VivoBook,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,623.87,818.87,23,4,35,2
Nokia,PureBook,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,597.87,974.87,38,4.7,6,1
Lenovo,IdeaPad,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,15.6,2,No,Yes,630.37,835.77,24,4.3,126,13
ASUS,ASUS,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,17.3,0,No,No,948.87,1377.87,31,4.5,74,10
MSI,Katana,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,2,No,No,1000.87,1390.87,28,4.6,75,17
ASUS,TUF,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Gaming,15.6,1,No,Yes,1169.87,1689.87,30,4.6,124,17
MSI,GF63,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,2,No,No,779.87,1091.87,28,4.5,1597,228
ASUS,TUF,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,857.87,1169.87,26,4.4,3850,378
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,935.87,1224.613,23,4.7,7,1
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,934.57,1203.137,22,4.3,3,0
Lenovo,IdeaPad,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,844.87,1272.57,33,0,0,0
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,857.87,1182.87,27,0,0,0
HP,,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,727.987,858.65,15,4.8,5,1
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,14,1,No,No,955.37,1442.87,33,4.5,213,45
HP,Pavilion,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,968.37,1109.667,12,4.3,10,0
HP,Pavilion,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,758.42,972.907,22,4,69,6
acer,Aspire,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,727.987,987.987,26,4.5,6,0
DELL,Inspiron,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,883.87,1168.037,24,4.4,93,9
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,779.87,1052.87,25,4.5,11,2
ASUS,TUF,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Casual,15.6,1,No,Yes,1078.87,1364.87,20,4.4,262,31
DELL,Vostro,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,834.47,1110.083,24,0,0,0
DELL,,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,911.17,1162.135,21,4,5,1
realme,Book(Slim),Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,792.987,909.987,12,4.4,3470,505
ASUS,,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,ThinNlight,15.6,1,No,No,649.87,844.87,23,4.1,45,3
MSI,,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,721.37,870.87,17,3.9,8,1
HP,Spectre,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,0,Yes,No,1273.87,1491.737,14,5,3,1
ASUS,VivoBook,Intel,Core i5,9th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,714.87,1000.87,28,4.4,1681,227
Lenovo,Thinkbook,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15,1,No,Yes,779.87,1497.171,47,4.3,37,2
Lenovo,IdeaPad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,701.87,1038.57,32,4.2,61,2
HP,Pavilion,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,870.987,1032.785,15,4.4,17,1
acer,Intel,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,792.87,1169.987,32,4.4,17,1
ASUS,,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,623.87,818.87,23,4.3,1625,152
HP,,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,14,1,No,Yes,779.987,1061.892,26,4,4,1
DELL,G15,Intel,Core i5,10th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,1039.87,1340.326,22,0,0,0
ASUS,TUF,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,No,831.87,974.87,14,0,0,0
HP,Pavilion,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,831.87,1005.251,17,4.7,17,1
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,779.87,1052.87,25,0,0,0
Lenovo,IdeaPad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,727.87,1167.27,37,0,0,0
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,779.87,1052.87,25,0,0,0
HP,Pavilion,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,831.87,975.299,14,4.7,3,0
DELL,Vostro,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,903.37,1203.176,24,0,0,0
DELL,Inspiron,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,1162.07,1421.589,18,0,0,0
ASUS,ZenBook,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,0,No,No,974.87,1130.87,13,0,0,0
Lenovo,Thinkbook,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,3,Yes,Yes,844.87,1970.241,57,4,48,12
Lenovo,Legion,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,864.37,1217.97,29,4.4,282,36
DELL,Inspiron,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,15.6,1,No,Yes,1166.126,0,0,0,0,0
Lenovo,Ideapad,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,15.6,1,No,Yes,922.87,1363.57,32,4.2,67,4
Infinix,INBook,Intel,Core i5,10th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,552.37,779.987,29,4.1,383,65
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,17.3,1,Yes,Yes,766.87,1117.87,31,0,0,0
Lenovo,Ideapad,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,15.6,1,No,Yes,747.5,1127.36,33,0,0,0
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,Yes,Yes,1039.87,1273.298,18,4.6,23,2
MSI,Modern,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,No,No,735.033,805.87,8,4.4,677,87
ASUS,,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,17.3,0,No,No,779.87,1078.87,27,3.3,3,0
Lenovo,ThinkBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,13,1,No,Yes,844.87,1569.204,46,4.4,46,4
DELL,,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,796.77,959.062,16,3,4,1
Lenovo,,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,714.87,864.11,17,4.2,9,1
Lenovo,ThinkBook,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,,1,No,Yes,779.87,1463.904,46,4.4,26,4
ASUS,ASUS,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,6,Casual,16,1,No,No,1104.87,1689.87,34,5,5,0
